    Residual          Y-hat        Observation
   -0.306807         20.5277         20.2209    
    0.612099         20.8099         21.4220    
     1.23263         21.1270         22.3596    
    0.853924         20.9335         21.7874    
     2.29248         21.6685         23.9610    
    0.631992         21.4081         22.0401    
     1.24378         21.7415         22.9853    
     1.53558         21.9006         23.4362    
   -0.727372E-01     21.3446         21.2719    
    0.938439         21.8924         22.8309    
    0.488099         20.3357         20.8238    
    0.905409         20.5624         21.4679    
   -0.453889         20.6767         20.2228    
   -0.987427         20.3863         19.3989    
    0.955602         20.3612         21.3168    
    0.909958         20.5591         21.4690    
    0.514849         20.3436         20.8585    
   -0.293662         19.0618         18.7681    
    0.854388         21.0054         21.8598    
   -0.836735         20.3954         19.5587    
    0.925468         21.3392         22.2646    
   -0.121419         20.7785         20.6571    
    0.887900         21.3190         22.2069    
    0.846718         21.8612         22.7079    
    0.219560         21.0035         21.2230    
    0.574346E-01     21.3968         21.4542    
    0.358982         21.2784         21.6373    
     1.27856         21.7794         23.0580    
   -0.478183E-01     20.5497         20.5019    
    -1.22832         19.9101         18.6818    
    0.741076         21.0297         21.7707    
     1.40638         21.5474         22.9538    
    0.139084         20.8596         20.9986    
     1.52896         21.1226         22.6515    
    0.500040         20.5651         21.0651    
   -0.852283         20.7764         19.9241    
     1.28450         21.9419         23.2264    
    0.327746         22.0567         22.3845    
   -0.803105         19.7532         18.9501    
     1.35557         22.1029         23.4585    
    0.500629         21.6373         22.1379    
     1.13431         21.9824         23.1167    
   -0.225407         20.8811         20.6556    
    0.392865E-01     21.0449         21.0842    
     2.46079         22.3591         24.8199    
     1.02926         21.5822         22.6114    
    0.614103         21.5332         22.1473    
   -0.404878         20.9794         20.5745    
    -1.13153         20.5844         19.4529    
     1.51308         22.9311         24.4442    
   -0.143391         20.8600         20.7166    
    0.783620         21.3642         22.1478    
     1.25844         22.8040         24.0625    
    0.229207         22.2443         22.4735    
    0.442183         22.3601         22.8023    
    0.964134         21.0861         22.0503    
    0.987375         21.1886         22.1759    
    0.460255         20.9016         21.3618    
   -0.466614         20.3969         19.9303    
    0.843986         21.7374         22.5814    
     1.13239         22.9275         24.0599    
    0.750946         22.7202         23.4712    
    0.504424         22.5862         23.0906    
    0.764386         19.9965         20.7609    
   -0.458176         19.3319         18.8737    
   -0.716441         20.8819         20.1655    
    0.647568         21.9999         22.6474    
     1.21909         22.3097         23.5288    
     1.33792         21.7515         23.0894    
    0.996364         21.5660         22.5623    
    0.365179         21.2232         21.5884    
     1.53185         22.7813         24.3131    
     1.44252         22.7326         24.1751    
    0.770845         21.4590         22.2298    
    0.621199         21.3773         21.9985    
    0.231427         21.1645         21.3959    
     1.18742         21.7480         22.9354    
     1.63208         21.9907         23.6228    
    0.821280         21.4915         22.3128    
    0.517746         21.3265         21.8442    
     1.35945         20.8731         22.2325    
     1.88973         21.1443         23.0341    
     1.05691         20.7183         21.7752    
    0.267959         20.3148         20.5827    
   -0.450153         20.7172         20.2671    
    0.382695         21.1709         21.5536    
   -0.310837         20.4534         20.1426    
     1.95963         21.6921         23.6517    
     1.83283         21.6229         23.4557    
     2.04555         22.4848         24.5303    
   -0.610276         21.0366         20.4263    
     1.04865         22.2412         23.2899    
    0.558952         21.9742         22.5332    
    0.884425         21.7425         22.6269    
    0.455350         20.6136         21.0689    
   -0.861857         19.8952         19.0333    
    0.518275         21.5691         22.0874    
     1.14457         21.9109         23.0555    
     1.92118         22.0090         23.9302    
    0.350734E-01     20.9892         21.0242    
     1.40203         21.7283         23.1303    
   -0.787159         19.0595         18.2723    
     1.07416         20.0753         21.1494    
     1.04189         20.0577         21.0996    
     1.06771         20.0718         21.1395    
    0.272724         20.4114         20.6841    
     1.41505         21.0350         22.4501    
    0.817692         20.9104         21.7281    
    0.805229         21.3551         22.1604    
   -0.257465         20.7769         20.5194    
    0.367958         20.4707         20.8387    
   -0.820235         19.8228         19.0026    
   -0.158061         20.4134         20.2553    
