    Residual          Y-hat        Observation
   -0.223130         22.1656         21.9425    
    0.952737         22.8066         23.7594    
    0.447657         22.7662         23.2139    
    0.568255         22.8320         23.4003    
    0.529120E-01     22.5509         22.6038    
   -0.272376         22.3292         22.0568    
   -0.733958         22.0778         21.3439    
    0.339046         23.0108         23.3499    
    0.106769         22.8840         22.9907    
    0.114806         22.8884         23.0032    
    -1.30712         20.6131         19.3060    
    0.312890         21.4981         21.8110    
    0.168932         21.4195         21.5884    
    0.931402         22.7782         23.7096    
    0.222933         22.2896         22.5125    
   -0.623734         21.2978         20.6741    
    -1.03958         21.0708         20.0312    
   -0.916866         21.1378         20.2209    
   -0.984992E-01     21.5205         21.4220    
    0.521418         21.8382         22.3596    
    0.143086         21.6443         21.7874    
     1.58022         22.3808         23.9610    
   -0.103086         22.1432         22.0401    
    0.508075         22.4773         22.9853    
    0.799569         22.6366         23.4362    
   -0.585363         21.8572         21.2719    
    0.424775         22.4061         22.8309    
   -0.601175E-01     20.8840         20.8238    
    0.356763         21.1111         21.4679    
    -1.07838         21.3011         20.2228    
    -1.61137         21.0102         19.3989    
    0.195237         21.1215         21.3168    
    0.156787         21.3123         21.4690    
   -0.237915         21.0964         20.8585    
   -0.964501         19.7326         18.7681    
    0.198629         21.6612         21.8598    
    -1.42577         20.9845         19.5587    
    0.334638         21.9300         22.2646    
   -0.711182         21.3683         20.6571    
    0.297108         21.9098         22.2069    
    0.104441         22.6035         22.7079    
   -0.453644         21.6767         21.2230    
   -0.721086         22.1753         21.4542    
   -0.424449         22.0618         21.6373    
    0.494179         22.5638         23.0580    
   -0.627817         21.1297         20.5019    
    -1.80710         20.4889         18.6818    
    0.764409E-01     21.6943         21.7707    
    0.834636         22.1191         22.9538    
   -0.431363         21.4300         20.9986    
    0.930181         21.7214         22.6515    
   -0.976791E-01     21.1628         21.0651    
    -1.65956         21.5837         19.9241    
    0.475021         22.7514         23.2264    
   -0.298005         22.6825         22.3845    
    -1.41402         20.3641         18.9501    
    0.622688         22.8358         23.4585    
   -0.231372         22.3693         22.1379    
    0.401660         22.7151         23.1167    
   -0.979310         21.6350         20.6556    
   -0.590813         21.6750         21.0842    
     1.82820         22.9917         24.8199    
    0.398139         22.2133         22.6114    
    0.199501E-01     22.1273         22.1473    
   -0.997983         21.5725         20.5745    
    -1.72389         21.1768         19.4529    
    0.900617         23.5436         24.4442    
   -0.757185         21.4738         20.7166    
    0.168872         21.9789         22.1478    
    0.650550         23.4119         24.0625    
   -0.377623         22.8511         22.4735    
   -0.164866         22.9672         22.8023    
    0.205428         21.8448         22.0503    
    0.212866         21.9631         22.1759    
   -0.313711         21.6755         21.3618    
    -1.23963         21.1699         19.9303    
    0.159958         22.4214         22.5814    
    0.432841         23.6271         24.0599    
    0.517904E-01     23.4194         23.4712    
   -0.194478         23.2851         23.0906    
   -0.157120E-01     20.7766         20.7609    
    -1.23702         20.1107         18.8737    
    -1.51495         21.6804         20.1655    
   -0.532474E-01     22.7007         22.6474    
    0.517687         23.0111         23.5288    
    0.575851         22.5135         23.0894    
    0.234646         22.3277         22.5623    
   -0.395890         21.9843         21.5884    
    0.652043         23.6611         24.3131    
    0.562804         23.6123         24.1751    
   -0.106274         22.3361         22.2298    
   -0.255766         22.2542         21.9985    
   -0.645135         22.0411         21.3959    
    0.334811         22.6006         22.9354    
    0.779013         22.8437         23.6228    
    0.151160         22.1616         22.3128    
   -0.152061         21.9963         21.8442    
    0.456471         21.7761         22.2325    
    0.986226         22.0478         23.0341    
    0.154229         21.6210         21.7752    
   -0.633940         21.2167         20.5827    
    -1.22406         21.4911         20.2671    
   -0.392067         21.9457         21.5536    
    -1.24491         21.3875         20.1426    
     1.02322         22.6285         23.6517    
    0.896550         22.5592         23.4557    
     1.17606         23.3543         24.5303    
    -1.47702         21.9034         20.4263    
    0.315126         22.9747         23.2899    
   -0.174064         22.7073         22.5332    
    0.512624E-01     22.5757         22.6269    
   -0.360990         21.4299         21.0689    
    -1.67684         20.7101         19.0333    
   -0.371032         22.4584         22.0874    
    0.254621         22.8009         23.0555    
     1.22191         22.7083         23.9302    
   -0.662258         21.6865         21.0242    
    0.703299         22.4270         23.1303    
    -1.67090         19.9432         18.2723    
    0.188502         20.9609         21.1494    
    0.156266         20.9433         21.0996    
    0.182057         20.9574         21.1395    
   -0.673300         21.3574         20.6841    
    0.467843         21.9822         22.4501    
   -0.211913E-01     21.7492         21.7281    
    0.453737E-01     22.1150         22.1604    
    -1.01623         21.5357         20.5194    
   -0.383589         21.2223         20.8387    
    -1.57056         20.5732         19.0026    
    -1.05153         21.3068         20.2553    
   -0.277179         22.0128         21.7356    
   -0.255160         22.0248         21.7696    
   -0.345759E-01     22.7323         22.6977    
    0.147979         22.8320         22.9800    
     1.27057         24.2438         25.5143    
     1.01564         24.1045         25.1202    
